hazy_file,clear_file,beta,psnr,ssim
0140_0.95_0.12.jpg,0140.png,0.95,20.362481584153358,0.93110925
0141_0.95_0.12.jpg,0141.png,0.95,23.77048335419246,0.9374655
0142_0.95_0.08.jpg,0142.png,0.95,21.261786046279955,0.9285133
0143_1_0.2.jpg,0143.png,1.0,14.800631552554698,0.80583286
0145_0.8_0.12.jpg,0145.png,0.8,18.715573605236628,0.92727834
0146_0.8_0.2.jpg,0146.png,0.8,19.850335127805412,0.8730461
0147_1_0.16.jpg,0147.png,1.0,20.26229809204136,0.8746958
0148_0.9_0.12.jpg,0148.png,0.9,22.89019471002065,0.942184
0149_0.9_0.08.jpg,0149.png,0.9,20.12905251502659,0.91452473
0150_0.8_0.16.jpg,0150.png,0.8,16.692960643401786,0.92498666
0151_0.8_0.08.jpg,0151.png,0.8,16.739998671043665,0.86552435
0152_0.8_0.2.jpg,0152.png,0.8,18.13331010264253,0.94549274
0153_0.8_0.08.jpg,0153.png,0.8,17.82653637699799,0.86636543
0154_0.8_0.2.jpg,0154.png,0.8,18.281266300022878,0.86718965
0155_1_0.08.jpg,0155.png,1.0,19.724573862033257,0.93010825
0157_0.8_0.08.jpg,0157.png,0.8,17.754754135645324,0.8890629
0158_0.8_0.2.jpg,0158.png,0.8,18.180573090292754,0.8325704
0160_0.9_0.2.jpg,0160.png,0.9,22.028393451952528,0.9561832
0161_0.85_0.08.jpg,0161.png,0.85,17.536916088179304,0.9008789
0162_0.95_0.12.jpg,0162.png,0.95,20.819643887135044,0.94667673
0163_0.95_0.08.jpg,0163.png,0.95,18.378371244595687,0.8920312
0164_0.9_0.2.jpg,0164.png,0.9,18.83737298688144,0.8690448
0165_0.9_0.2.jpg,0165.png,0.9,19.489035694143976,0.85912824
0166_0.8_0.16.jpg,0166.png,0.8,19.553929698595727,0.89717644
0167_0.8_0.12.jpg,0167.png,0.8,20.00076750178767,0.9206924
0168_0.9_0.16.jpg,0168.png,0.9,21.484650657570583,0.90881467
0169_0.9_0.12.jpg,0169.png,0.9,22.061884870659313,0.9094908
0170_0.8_0.2.jpg,0170.png,0.8,18.532464066804074,0.8134131
0171_0.85_0.12.jpg,0171.png,0.85,21.248746901434494,0.92827487
0172_0.85_0.08.jpg,0172.png,0.85,17.775991429049466,0.9018404
0174_0.95_0.08.jpg,0174.png,0.95,18.595365974979863,0.9048133
0175_0.85_0.16.jpg,0175.png,0.85,21.556864265552225,0.88788766
0176_1_0.08.jpg,0176.png,1.0,22.919791812990336,0.91028494
0178_0.8_0.12.jpg,0178.png,0.8,17.627827174398327,0.90359354
0179_0.8_0.2.jpg,0179.png,0.8,19.883200924078036,0.9093211
0180_0.85_0.16.jpg,0180.png,0.85,21.036013157276948,0.94192535
0181_0.9_0.08.jpg,0181.png,0.9,19.280785198982983,0.8980405
0182_0.8_0.16.jpg,0182.png,0.8,19.183227949528927,0.8797175
0183_0.8_0.16.jpg,0183.png,0.8,19.437310340357058,0.89982647
0184_0.95_0.12.jpg,0184.png,0.95,20.06032320432981,0.9412541
0185_1_0.16.jpg,0185.png,1.0,24.792620324826522,0.96004945
0187_0.9_0.2.jpg,0187.png,0.9,21.752913073915657,0.9116554
0188_0.85_0.08.jpg,0188.png,0.85,16.31886471443831,0.81585306
0189_0.85_0.2.jpg,0189.png,0.85,19.86896375390965,0.8370177
0191_1_0.08.jpg,0191.png,1.0,23.320376705508377,0.934216
0194_1_0.2.jpg,0194.png,1.0,17.182347197747916,0.7708846
0195_1_0.08.jpg,0195.png,1.0,20.47638840721784,0.88958883
0196_0.9_0.2.jpg,0196.png,0.9,20.775999576506127,0.908349
0197_0.8_0.16.jpg,0197.png,0.8,19.60085669138071,0.8921814
0198_0.95_0.12.jpg,0198.png,0.95,23.01095266902831,0.92125225
0199_1_0.16.jpg,0199.png,1.0,21.361901586051296,0.91249967
0200_1_0.12.jpg,0200.png,1.0,22.75289308501692,0.9167637
0201_1_0.08.jpg,0201.png,1.0,21.529219903410773,0.8613145
0202_0.85_0.12.jpg,0202.png,0.85,18.827792837024923,0.90616685
0204_0.8_0.08.jpg,0204.png,0.8,17.82649098441253,0.8669429
0205_1_0.16.jpg,0205.png,1.0,19.384176924244635,0.8894239
0206_1_0.12.jpg,0206.png,1.0,24.146617239758395,0.950268
0207_1_0.08.jpg,0207.png,1.0,19.307328041411395,0.90354866
0208_0.8_0.16.jpg,0208.png,0.8,14.714291342693857,0.8141579
0209_0.85_0.08.jpg,0209.png,0.85,16.02747581190925,0.80888957
0210_0.85_0.2.jpg,0210.png,0.85,20.072396852131313,0.9156597
0212_0.9_0.2.jpg,0212.png,0.9,20.682877326073054,0.9498951
0213_1_0.2.jpg,0213.png,1.0,20.474669186996614,0.8978035
0215_0.8_0.08.jpg,0215.png,0.8,18.716241466510418,0.78829026
0216_1_0.12.jpg,0216.png,1.0,22.792678693416235,0.9570598
0217_1_0.2.jpg,0217.png,1.0,20.06868874840096,0.8731208
0218_0.9_0.2.jpg,0218.png,0.9,21.427123309415492,0.9321449
0219_0.85_0.08.jpg,0219.png,0.85,17.867304529042126,0.8866963
0220_0.85_0.2.jpg,0220.png,0.85,20.652502061495266,0.8991719
0222_0.85_0.16.jpg,0222.png,0.85,20.202380333712874,0.90680957
0223_0.95_0.16.jpg,0223.png,0.95,24.430012897624103,0.95043
0225_0.8_0.2.jpg,0225.png,0.8,19.595126826118047,0.85207987
0226_0.8_0.2.jpg,0226.png,0.8,16.941136782382266,0.9403033
0228_1_0.2.jpg,0228.png,1.0,18.167619991244976,0.8487212
0230_0.9_0.16.jpg,0230.png,0.9,21.38922393508342,0.9562683
0233_0.8_0.12.jpg,0233.png,0.8,16.94573051257452,0.8552084
0235_0.9_0.08.jpg,0235.png,0.9,18.52370839643743,0.8594145
0237_0.8_0.12.jpg,0237.png,0.8,19.272446679330073,0.93305296
0238_0.8_0.2.jpg,0238.png,0.8,18.618850470616557,0.91938114
0239_0.8_0.2.jpg,0239.png,0.8,19.05361801010685,0.9213889
0240_1_0.08.jpg,0240.png,1.0,21.591706309672745,0.93430775
0242_0.8_0.12.jpg,0242.png,0.8,19.26897692676032,0.91927284
0243_0.8_0.08.jpg,0243.png,0.8,15.528856628504549,0.80373216
0244_0.9_0.12.jpg,0244.png,0.9,20.472214793324895,0.9128024
0245_1_0.2.jpg,0245.png,1.0,23.119440132335992,0.93909425
0246_0.85_0.12.jpg,0246.png,0.85,19.378851589572108,0.9120063
0248_0.8_0.08.jpg,0248.png,0.8,19.583642921943063,0.81362695
0249_1_0.12.jpg,0249.png,1.0,22.2564826717381,0.8873615
0251_0.8_0.16.jpg,0251.png,0.8,18.5913982174699,0.86078954
